name,url,tags
TOGETHER BnB,https://store.steampowered.com/app/1239020/TOGETHER_BnB/?snr=1_7_7_7000_150_21,"Early Access,Sexual Content,3D,Dating Sim,Open World,Simulation,FPS,Visual Novel,Life Sim,Adventure,Anime,Casual,RPG,Cute,Indie,Exploration,First-Person,Realistic,Beautiful,Walking Simulator"
Left 4 Dead,https://store.steampowered.com/app/500/Left_4_Dead/?snr=1_7_7_7000_150_21,"Zombies,Co-op,Multiplayer,FPS,Action,Horror,Shooter,Online Co-Op,Survival,Team-Based,First-Person,Post-apocalyptic,Singleplayer,Atmospheric,Adventure,Moddable,Tactical,Replay Value,Competitive,Female Protagonist"
Viscera Cleanup Detail,https://store.steampowered.com/app/246900/Viscera_Cleanup_Detail/?snr=1_7_7_7000_150_21,"Simulation,Gore,Multiplayer,Co-op,First-Person,Funny,Indie,Physics,Sci-fi,Comedy,Space,Singleplayer,Horror,Blood,Casual,Walking Simulator,Sandbox,Parody,Adventure,Relaxing"
Golf It!,https://store.steampowered.com/app/571740/Golf_It/?snr=1_7_7_7000_150_21,"Multiplayer,Mini Golf,Golf,Casual,Sports,Funny,Early Access,Online Co-Op,Simulation,Singleplayer,Level Editor,Indie,Local Multiplayer,Sandbox,Co-op,Family Friendly,Memes,Difficult,VR,Strategy"
Summer of '58,https://store.steampowered.com/app/1609080/Summer_of_58/?snr=1_7_7_7000_150_21,"Horror,Thriller,Atmospheric,Psychological Horror,Walking Simulator,Cinematic,Realistic,First-Person,Psychological,Dark,Simulation,Exploration,3D,Historical,Retro,Story Rich,Mystery,Linear,Singleplayer,Indie"
Thief Simulator,https://store.steampowered.com/app/704850/Thief_Simulator/?snr=1_7_7_7000_150_21,"Simulation,Stealth,Crime,Singleplayer,Adventure,First-Person,Open World,Action,Heist,Indie,Sandbox,Realistic,Funny,RPG,Silent Protagonist,Exploration,FPS,Atmospheric,Immersive Sim,Casual"
Peglin,https://store.steampowered.com/app/1296610/Peglin/?snr=1_7_7_7000_150_21,"Deckbuilding,Roguelite,Pinball,Roguelike,Perma Death,Turn-Based,Cute,Strategy,2D,Pixel Graphics,Replay Value,Turn-Based Combat,RPG,Physics,Fantasy,Singleplayer,Early Access,Retro,Indie,Casual"
Ravenswatch,https://store.steampowered.com/app/2071280/Ravenswatch/?snr=1_7_7_7000_150_21,"Roguelite,Indie,Co-op,Action,Roguelike,Singleplayer,Action Roguelike,Difficult,Atmospheric,Online Co-Op,Early Access,Dark Fantasy,Adventure,Replay Value,Hack and Slash,Procedural Generation,Top-Down,Exploration,Dark,Fast-Paced"
Hubris,https://store.steampowered.com/app/1265800/Hubris/?snr=1_7_7_7000_150_21,"VR,Action,Adventure,Sci-fi,Shooter,Story Rich,Exploration,Combat,First-Person,Gun Customization,FPS,Narration,3D Platformer,Realistic,Action-Adventure,3D,Atmospheric,Futuristic,Space,6DOF"
FRONT MISSION 1st: Remake,https://store.steampowered.com/app/2399730/FRONT_MISSION_1st_Remake/?snr=1_7_7_7000_150_22,"Strategy,Turn-Based Strategy,RPG,Mechs,Futuristic,Remake,3D,Realistic,Management,Sci-fi,Singleplayer,Turn-Based Tactics,Action,Military,Tactical,Tanks,Post-apocalyptic,JRPG,Funny,Robots"
Serious Sam 3 VR: BFE,https://store.steampowered.com/app/567670/Serious_Sam_3_VR_BFE/?snr=1_7_7_7000_150_21,"Action,Indie,VR,Gore,FPS,First-Person"
The Legend of Heroes: Trails to Azure,https://store.steampowered.com/app/1668520/The_Legend_of_Heroes_Trails_to_Azure/?snr=1_7_7_7000_150_21,"RPG,JRPG,Story Rich,Anime,Turn-Based Combat,Singleplayer,Great Soundtrack"
Book of Travels,https://store.steampowered.com/app/1152340/Book_of_Travels/?snr=1_7_7_7000_150_22,"Early Access,RPG,Atmospheric,Mystery,Character Customization,Online Co-Op,MMORPG,Massively Multiplayer,Adventure,Exploration,Singleplayer,Open World,Fantasy,Lore-Rich,Hand-drawn,Multiplayer,Trading,Magic,Point & Click,Narrative"
Tales of Arise,https://store.steampowered.com/app/740130/Tales_of_Arise/?snr=1_7_7_7000_150_22,"Anime,JRPG,RPG,Action RPG,Singleplayer,Open World,Action,Fantasy,Story Rich,Third Person,Magic,Combat,Adventure,Controller,Female Protagonist,Romance,Character Customization,Sexual Content,Hack and Slash,Multiplayer"
Apewar,https://store.steampowered.com/app/2306590/Apewar/?snr=1_7_7_7000_150_22,"Action,Casual,Shooter,Action-Adventure,3D Platformer,Multiplayer,FPS,Third-Person Shooter,Strategy,3D,Massively Multiplayer,Indie,First-Person,Psychological Horror,Third Person,Stylized,Early Access,Driving,Nature,PvP"
MageQuit,https://store.steampowered.com/app/572220/MageQuit/?snr=1_7_7_7000_150_22,"Action,Indie,Strategy,Multiplayer,MOBA,Local Multiplayer,PvP,Magic,Competitive,Physics,4 Player Local"
Dark Deception,https://store.steampowered.com/app/332950/Dark_Deception/?snr=1_7_7_7000_150_22,"Horror,Free to Play,First-Person,Multiplayer,Singleplayer,Psychological Horror,Runner,Indie,Survival Horror,Action,Dark Humor,Adventure,Survival,Story Rich,Arcade,RPG,Multiple Endings,Cinematic,Difficult,Dark"
Sifu,https://store.steampowered.com/app/2138710/Sifu/?snr=1_7_7_7000_150_22,"Action,Beat 'em up,Martial Arts,Difficult,Third Person,Singleplayer,Crime,Souls-like,Swordplay,Blood,Indie,Dark,Action Roguelike,Dark Fantasy,War,Action RPG,Hack and Slash,Arcade,Action-Adventure,Fighting"
SLUDGE LIFE 2,https://store.steampowered.com/app/2275150/SLUDGE_LIFE_2/?snr=1_7_7_7000_150_22,"Adventure,Exploration,Action-Adventure,Colorful,First-Person,Stylized,Atmospheric,Funny,Comedy,Indie,Nudity,Controller,Conversation,Singleplayer"
We Were Here Too,https://store.steampowered.com/app/677160/We_Were_Here_Too/?snr=1_7_7_7000_150_22,"Escape Room,Online Co-Op,Puzzle,Co-op,Horror,Action-Adventure,Investigation,Multiplayer,First-Person,Atmospheric,Adventure,Multiple Endings,Co-op Campaign,Psychological Horror,Mystery,Linear,Casual,Dark,Immersive,Indie"
Subnautica: Below Zero,https://store.steampowered.com/app/848450/Subnautica_Below_Zero/?snr=1_7_7_7000_150_22,"Open World Survival Craft,Survival,Underwater,Open World,Singleplayer,Exploration,Horror,Base Building,Adventure,Crafting,First-Person,Survival Horror,Aliens,Sci-fi,Multiplayer,Atmospheric,Story Rich,Early Access,Great Soundtrack,Sandbox"
Realm of the Mad God Exalt,https://store.steampowered.com/app/200210/Realm_of_the_Mad_God_Exalt/?snr=1_7_7_7000_150_22,"Pixel Graphics,Action Roguelike,Roguelike,Perma Death,Roguelite,MMORPG,Difficult,Indie,Free to Play,Action RPG,2D,Bullet Hell,RPG,Action,Massively Multiplayer,Multiplayer,Co-op,Adventure,Online Co-Op,Fantasy"
FIVE NIGHTS AT FREDDY'S: HELP WANTED,https://store.steampowered.com/app/732690/FIVE_NIGHTS_AT_FREDDYS_HELP_WANTED/?snr=1_7_7_7000_150_22,"Horror,VR,Singleplayer,Survival Horror,Robots,First-Person,Action,Psychological Horror,Dark,Survival,Casual,Atmospheric,Difficult,Puzzle,Story Rich,Indie,Strategy,Funny,Adventure,Family Friendly"
Holdfast: Nations At War,https://store.steampowered.com/app/589290/Holdfast_Nations_At_War/?snr=1_7_7_7000_150_22,"Historical,Multiplayer,War,Strategy,Military,Massively Multiplayer,Action,Simulation,FPS,Naval,Team-Based,Shooter,Tactical,Third-Person Shooter,First-Person,Indie,Moddable,Naval Combat,Wargame,Third Person"
Bread & Fred,https://store.steampowered.com/app/1607680/Bread__Fred/?snr=1_7_7_7000_150_22,"Co-op,Local Co-Op,Cute,Pixel Graphics,2D Platformer,Precision Platformer,Psychological Horror,2D,Comedy,Difficult,Family Friendly,Funny,Platformer,Multiplayer,Local Multiplayer,Side Scroller,Snow,Casual,Controller,Colorful"
Phantom Brigade,https://store.steampowered.com/app/553540/Phantom_Brigade/?snr=1_7_7_7000_150_22,"Strategy,Mechs,Turn-Based Tactics,Turn-Based,Turn-Based Strategy,Turn-Based Combat,Tactical,Military,Action,RPG,Moddable,Procedural Generation,Sci-fi,Space,Management,Robots,Singleplayer,Futuristic,Inventory Management,Indie"
60 Seconds! Reatomized,https://store.steampowered.com/app/1012880/60_Seconds_Reatomized/?snr=1_7_7_7000_150_22,"Strategy,Survival,Post-apocalyptic,Simulation,Choices Matter,Casual,Singleplayer,Adventure,Indie,Choose Your Own Adventure,Comedy,Dark Comedy,Funny,Point & Click,Difficult,Remake,Text-Based,Roguelite,Horror,Cartoon"
Chernobylite Enhanced Edition,https://store.steampowered.com/app/1016800/Chernobylite_Enhanced_Edition/?snr=1_7_7_7000_150_22,"Post-apocalyptic,Survival,Horror,RPG,Atmospheric,Adventure,Singleplayer,Exploration,Survival Horror,First-Person,Simulation,Sci-fi,Base Building,Stealth,Action-Adventure,Crafting,Realistic,Supernatural,Nonlinear,Indie"
Asterigos: Curse of the Stars,https://store.steampowered.com/app/1731070/Asterigos_Curse_of_the_Stars/?snr=1_7_7_7000_150_23,"Exploration,Female Protagonist,Souls-like,Action RPG,Story Rich,Action-Adventure,Rome,Action,Magic,Mythology,Hack and Slash,RPG,Medieval,3D,Metroidvania,Third Person,Controller,Multiple Endings,Fantasy,Stylized"
Backpack Hero,https://store.steampowered.com/app/1970580/Backpack_Hero/?snr=1_7_7_7000_150_23,"Roguelike Deckbuilder,Inventory Management,Replay Value,Turn-Based,Deckbuilding,RPG,Dungeon Crawler,Card Battler,Indie,Roguelike,Turn-Based Strategy,Procedural Generation,Roguelite,Turn-Based Combat,Tactical,Mystery Dungeon,Strategy,Pixel Graphics,Singleplayer,Early Access"
PC Building Simulator,https://store.steampowered.com/app/621060/PC_Building_Simulator/?snr=1_7_7_7000_150_23,"Simulation,Education,Immersive Sim,Building,Management,Sandbox,First-Person,3D,Life Sim,Casual,Realistic,Relaxing,Singleplayer,Funny,Hardware,Puzzle,Modern,Inventory Management,Atmospheric,Indie"
Chaos on Deponia,https://store.steampowered.com/app/220740/Chaos_on_Deponia/?snr=1_7_7_7000_150_23,"Adventure,Point & Click,Comedy,Singleplayer,Puzzle,Indie,Funny,Story Rich,Great Soundtrack,2D,Escape Room,Dark Humor,Hand-drawn,Steampunk,Retro,Classic,Sci-fi,Atmospheric"
Battle Tanks: Legends of World War II,https://store.steampowered.com/app/782670/Battle_Tanks_Legends_of_World_War_II/?snr=1_7_7_7000_150_23,"Free to Play,Massively Multiplayer,Action,Simulation,Strategy,Casual,Tanks,World War II,Singleplayer"
Your Only Move Is HUSTLE,https://store.steampowered.com/app/2212330/Your_Only_Move_Is_HUSTLE/?snr=1_7_7_7000_150_23,"2D Fighter,Turn-Based Strategy,Action,Strategy,Spectacle fighter,Turn-Based Tactics,Sandbox,2D,Simulation,Pixel Graphics,Side Scroller,Anime,Solitaire,Cartoon,Cinematic,Cartoony,Colorful,Hand-drawn,Cute,Minimalist"
Ziggurat 2,https://store.steampowered.com/app/1159560/Ziggurat_2/?snr=1_7_7_7000_150_23,"Action,Roguelike,Shooter,Action Roguelike,Arena Shooter,Dungeon Crawler,FPS,Roguelite,First-Person,Colorful,Fast-Paced,Fantasy,Magic,Old School,Choices Matter,Perma Death,Procedural Generation,3D,Medieval,Zombies"
Doki Doki Literature Club Plus!,https://store.steampowered.com/app/1388880/Doki_Doki_Literature_Club_Plus/?snr=1_7_7_7000_150_23,"Psychological Horror,Visual Novel,Anime,Dating Sim,Sexual Content,Cute,Romance,Story Rich,Multiple Endings,Gore,Singleplayer,2D,Interactive Fiction,Violent,Text-Based,Conversation,Dark Humor,Casual,Indie,Choose Your Own Adventure"
Yet Another Zombie Defense HD,https://store.steampowered.com/app/674750/Yet_Another_Zombie_Defense_HD/?snr=1_7_7_7000_150_23,"Zombies,Violent,Top-Down Shooter,Gore,Tower Defense,Strategy,Shooter,Arena Shooter,Base Building,Twin Stick Shooter,Isometric,Action,Survival,Co-op,Multiplayer,Indie,Online Co-Op,Local Multiplayer,4 Player Local,Local Co-Op"
HighFleet,https://store.steampowered.com/app/1434950/HighFleet/?snr=1_7_7_7000_150_23,"Singleplayer,Indie,Strategy,Post-apocalyptic,Action Roguelike,Inventory Management,Tactical,Choices Matter,Strategy RPG,Action,Diplomacy,Exploration,Military,Nonlinear,Simulation,Building,Stylized,Physics,Adventure,Sci-fi"
Men of War: Assault Squad 2,https://store.steampowered.com/app/244450/Men_of_War_Assault_Squad_2/?snr=1_7_7_7000_150_23,"Strategy,World War II,War,Simulation,RTS,Action,Tactical,Military,Multiplayer,Real Time Tactics,Realistic,Tanks,Historical,Co-op,Singleplayer,Destruction,Atmospheric,Difficult,Classic,Adventure"
Ash of Gods: The Way,https://store.steampowered.com/app/1293460/Ash_of_Gods_The_Way/?snr=1_7_7_7000_150_23,"Choices Matter,Choose Your Own Adventure,Turn-Based Strategy,Singleplayer,Hand-drawn,Deckbuilding,Card Battler,Dark Fantasy,2D,PvE,Puzzle,Turn-Based Tactics,Nonlinear,Card Game,Difficult,Combat,Strategy,Tactical RPG,Multiple Endings,Story Rich"
Trine Enchanted Edition,https://store.steampowered.com/app/35700/Trine_Enchanted_Edition/?snr=1_7_7_7000_150_23,"Puzzle Platformer,Beautiful,Fantasy,Platformer,Physics,Action,Local Co-Op,Adventure,Puzzle,Great Soundtrack,Indie,Co-op,Online Co-Op,Singleplayer,Multiplayer,Atmospheric,Casual,Local Multiplayer,2D,Female Protagonist"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker/?snr=1_7_7_7000_150_23,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,2D,Resource Management,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
The Past Within,https://store.steampowered.com/app/1515210/The_Past_Within/?snr=1_7_7_7000_150_23,"Co-op,Puzzle,Online Co-Op,Multiplayer,Horror,Mystery,Escape Room,Adventure,Indie,Point & Click,Psychological Horror,Local Co-Op,Local Multiplayer,Story Rich,Atmospheric,Asynchronous Multiplayer,Thriller,2D,3D,Surreal"
Fran Bow,https://store.steampowered.com/app/362680/Fran_Bow/?snr=1_7_7_7000_150_23,"Psychological Horror,Story Rich,Point & Click,Puzzle,Horror,Adventure,Indie,Dark,Singleplayer,Atmospheric,Female Protagonist,Psychological,Gore,Surreal,Dark Fantasy,2D,Fantasy,Hand-drawn,Great Soundtrack,Hidden Object"
Trine 2: Complete Story,https://store.steampowered.com/app/35720/Trine_2_Complete_Story/?snr=1_7_7_7000_150_23,"Puzzle Platformer,Platformer,Adventure,Action,Beautiful,2D Platformer,Puzzle,Co-op,Fantasy,Indie,Online Co-Op,Local Co-Op,Multiplayer,Physics,Great Soundtrack,Singleplayer,Atmospheric,2D,RPG,Casual"
Avorion,https://store.steampowered.com/app/445220/Avorion/?snr=1_7_7_7000_150_24,"Exploration,Sandbox,Building,Space Sim,Flight,Choose Your Own Adventure,PvE,Open World,3D,Third Person,Space,Sci-fi,Simulation,Economy,Voxel,Spaceships,Management,Trading,Vehicular Combat,Action RPG"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk/?snr=1_7_7_7000_150_23,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
Zompiercer,https://store.steampowered.com/app/1262460/Zompiercer/?snr=1_7_7_7000_150_24,"Early Access,Sandbox,FPS,Shooter,Action-Adventure,Action RPG,3D,First-Person,Post-apocalyptic,Horror,Funny,Base Building,Open World,Zombies,Casual,Action,Trains,Survival,Agriculture,Stealth"
Erica,https://store.steampowered.com/app/1514930/Erica/?snr=1_7_7_7000_150_24,"Choose Your Own Adventure,FMV,Interactive Fiction,Female Protagonist,Point & Click,Puzzle,Choices Matter,Story Rich,Action-Adventure,Psychological Horror,Multiple Endings,Detective,Casual,Thriller,Action,Cinematic,Mystery,Crime,Singleplayer,Gore"
Gorilla Tag,https://store.steampowered.com/app/1533390/Gorilla_Tag/?snr=1_7_7_7000_150_24,"Psychological Horror,VR,Multiplayer,Parkour,Horror,First-Person,Funny,Survival Horror,3D,3D Platformer,Action,PvP,Platformer,Casual,Nature,Physics,6DOF,NSFW,Early Access,Minimalist"
SUPERHOT VR,https://store.steampowered.com/app/617830/SUPERHOT_VR/?snr=1_7_7_7000_150_24,"VR,Shooter,Bullet Time,FPS,Puzzle,Time Manipulation,First-Person,Atmospheric,Cyberpunk,Cinematic,Action,Singleplayer,Sci-fi,Minimalist,Adventure,Artificial Intelligence,Hero Shooter,Combat,Retro,Old School"
Cooking Simulator,https://store.steampowered.com/app/641320/Cooking_Simulator/?snr=1_7_7_7000_150_24,"Simulation,Cooking,Singleplayer,Realistic,Sandbox,Funny,Physics,First-Person,Family Friendly,Management,Relaxing,Crafting,Resource Management,Co-op,Comedy,Economy,Replay Value,Memes,Action,Female Protagonist"
,https://store.steampowered.com/sub/137245/?snr=1_7_7_7000_150_24,
Phoenix Point,https://store.steampowered.com/app/839770/Phoenix_Point/?snr=1_7_7_7000_150_24,"Tactical,Turn-Based Strategy,Grand Strategy,RPG,Procedural Generation,Third-Person Shooter,Strategy,Perma Death,PvE,Aliens,Character Customization,Post-apocalyptic,Third Person,First-Person,Horror,Isometric,Tutorial,Tactical RPG,Transhumanism,3D"
Into the Radius VR,https://store.steampowered.com/app/1012790/Into_the_Radius_VR/?snr=1_7_7_7000_150_24,"VR,Survival,Atmospheric,Horror,Post-apocalyptic,Open World,Shooter,Singleplayer,Survival Horror,FPS,Exploration,Realistic,First-Person,Indie,Gun Customization,Tactical,Simulation,Physics,Action,Violent"
Warspear Online,https://store.steampowered.com/app/326360/Warspear_Online/?snr=1_7_7_7000_150_24,"Free to Play,MMORPG,Pixel Graphics,Massively Multiplayer,RPG,Multiplayer,Online Co-Op,Difficult,Retro,Fantasy,Atmospheric,PvP,2D,Adventure,Story Rich,Open World"
Beat Cop,https://store.steampowered.com/app/461950/Beat_Cop/?snr=1_7_7_7000_150_24,"Pixel Graphics,Indie,Retro,Adventure,Simulation,1980s,Crime,Comedy,Singleplayer,2D,Choices Matter,Detective,Point & Click,Sexual Content,Violent,Story Rich,Villain Protagonist,Great Soundtrack,Multiple Endings,Cats"
Castle Story,https://store.steampowered.com/app/227860/Castle_Story/?snr=1_7_7_7000_150_24,"Colony Sim,Strategy,Building,Sandbox,Multiplayer,Survival,Open World Survival Craft,Indie,Singleplayer,Open World,Tower Defense,Crafting,Co-op,RTS,Simulation,Early Access,Kickstarter,Voxel,Adventure,Casual"
Urbek City Builder,https://store.steampowered.com/app/1411740/Urbek_City_Builder/?snr=1_7_7_7000_150_24,"City Builder,Building,Management,Simulation,Strategy,Sandbox,Economy,Resource Management,Voxel,Political Sim,Singleplayer,Agriculture,Replay Value,Puzzle,Procedural Generation,Atmospheric,Minimalist,Family Friendly,Modern,Indie"
Dune: Spice Wars,https://store.steampowered.com/app/1605220/Dune_Spice_Wars/?snr=1_7_7_7000_150_24,"Early Access,Management,Singleplayer,Sci-fi,Strategy,4X,Simulation,RTS,Grand Strategy,Real Time Tactics,Building,Tactical,Economy,War,Diplomacy,Multiplayer,Co-op,Base Building,PvE,PvP"
Black Mesa,https://store.steampowered.com/app/362890/Black_Mesa/?snr=1_7_7_7000_150_24,"FPS,Remake,Action,Sci-fi,First-Person,Singleplayer,Shooter,Classic,Atmospheric,Story Rich,Great Soundtrack,Aliens,Adventure,Zombies,Horror,Multiplayer,Indie,Early Access,Mod,Gore"
,https://store.steampowered.com/sub/55062/?snr=1_7_7_7000_150_24,
Paint the Town Red,https://store.steampowered.com/app/337320/Paint_the_Town_Red/?snr=1_7_7_7000_150_24,"Gore,Action,Blood,Fighting,Violent,Multiplayer,First-Person,Roguelike,Physics,Funny,Roguelite,Voxel,Beat 'em up,Singleplayer,Indie,FPS,Mature,Adventure,Difficult,Arcade"
Summer Memories,https://store.steampowered.com/app/1227890/Summer_Memories/?snr=1_7_7_7000_150_25,"Sexual Content,Nudity,Mature,Pixel Graphics,Hentai,Anime,RPG,Simulation,Multiple Endings,Time Management,Singleplayer,FPS,Visual Novel,Adventure,2D,JRPG,RPGMaker,Indie,Funny,Memes"
The Legend of Heroes: Kuro no Kiseki,https://store.steampowered.com/app/2138610/The_Legend_of_Heroes_Kuro_no_Kiseki/?snr=1_7_7_7000_150_24,"Action,Adventure,RPG,Action RPG,Action-Adventure,JRPG,Tactical RPG,3D,Anime,Colorful,Fantasy,Futuristic,Magic,War,Combat,Controller,PvE,Singleplayer"
Aimlabs,https://store.steampowered.com/app/714010/Aimlabs/?snr=1_7_7_7000_150_24,"Free to Play,FPS,Shooter,Simulation,Singleplayer,First-Person,Multiplayer,Action,eSports,Competitive,Casual,Indie,Early Access,Sniper,Adventure,Fast-Paced,Tactical,Difficult,Score Attack,Third-Person Shooter"
